BC,BAX,BAC,BAC1,BAX,BAX,BAC,BAC,BAX,BDK,BF_B,BHI,BK,BHMSQ,BMS,BSX,CAG,CGP,CINF,COMS,COP,CPWR,CTL,CTXS,CVS,DALRQ,DCNAQ,DALRQ,DDS,DELL,DGX,DOV,DUK,DUK,DYNIQ,EL,EMR,EQ,EQT,ETFC,ETN,ETFC,ESRX,ETFC,ETR,ETN,EXPD,EXPD,F,FAST,FCX,FCX
BCO,BC,BAC1,BAX,BC,BC,BAX,BAX,BC,BDX,BGG,BHMSQ,BKB,BK,BMY,C,CAH,CI,CL,COP,COST,CR,CTXS,CVG,CVX,DCNAQ,DD,DCNAQ,DE,DGX,DHR,DOW,DVN,DVN,EA,EMC,EOG,EQR,ES,ETN,ETR,ETN,ETFC,ETN,EW,ETR,EXPE,EXPE,FAST,FB,FDO,FDO
BCR,BCO,BAX,BC,BCO,BCO,BC,BC,BCO,BEAM,BHI,BK,BLL,BKB,BNI,CA,CAR,CIN,CLX,COST,CPB,CSC,CVG,CVS,D,DD,DDS,DD,DELL,DHR,DIS,DRI,DYNIQ,DYNIQ,EBAY,EMN,EP,EQT,ESRX,ETR,EXC,ETR,ETN,ETR,EXC,EW,F,F,FB,FCX,FDX,FDX
BDK,BCR,BC,BCO,BCR,BCR,BCO,BCO,BCR,BF_B,BHMSQ,BKB,BLS,BLL,BOL,CAG,CAT,CINF,CMA,CPB,CPWR,CSCO,CVS,CVX,DALRQ,DDS,DE,DDS,DGX,DIS,DJ,DTE,EA,EA,ECL,EMR,EQ,ESRX,ESV,EXC,EXPD,EXC,ETR,EW,EXPD,EXC,FAST,FAST,FCX,FDO,FE,FE
BDX,BDK,BCO,BCR,BDK,BDK,BCR,BCR,BDK,BGG,BK,BLL,BLY,BLS,BSX,CAH,CBE,CL,CMCSK,CPWR,CR,CSX,CVX,D,DCNAQ,DE,DELL,DE,DHR,DJ,DOV,DUK,EBAY,EBAY,ED,EOG,EQR,ESV,ETFC,EXPD,EXPE,EXPD,EW,EXC,EXPE,EXPD,FCX,FB,FDO,FDX,FFIV,FFIV
BEAM,BDX,BCR,BDK,BDX,BDX,BDK,BDK,BDX,BHI,BKB,BLS,BMS,BMG,C,CAR,CBS,CLX,CMI,CR,CSC,CTB,D,DALRQ,DD,DELL,DGX,DELL,DIS,DOV,DOW,DVN,ECL,ECL,EFX,EP,ESRX,ETFC,ETN,EXPE,F,EXPE,EXC,EXPD,F,EXPE,FDO,FCX,FDX,FE,FIS,FIS
BF_B,BEAM,BDK,BDX,BEAM,BEAM,BDX,BDX,BEAM,BHMSQ,BLL,BLY,BMY,BMS,CA,CAT,CCK,CMA,CMS,CSC,CSCO,CTL,DALRQ,DCNAQ,DDS,DGX,DHR,DGX,DJ,DOW,DPHIQ,DYNIQ,ED,ED,EIX,EQ,ESV,ETN,ETR,F,FAST,F,EXPD,EXPE,FAST,F,FDX,FDO,FE,FFIV,FISV,FISV
BGG,BF_B,BDX,BEAM,BF_B,BF_B,BEAM,BEAM,BF_B,BKB,BLS,BMS,BNI,BMY,CAG,CBE,CCTYQ,CMCSK,CNCEQ,CSCO,CSX,CTXS,DCNAQ,DD,DE,DHR,DIS,DHR,DLX,DPHIQ,DRI,EA,EFX,EFX,EKDKQ,EQR,ETFC,ETR,EXC,FAST,FCX,FAST,EXPE,F,FCX,FAST,FE,FDX,FFIV,FIS,FITB,FITB
BHI,BGG,BEAM,BF_B,BGG,BGG,BF_B,BF_B,BGG,BLL,BLY,BMY,BOL,BNI,CAH,CBS,CEG,CMI,CNP,CSX,CTB,CVG,DD,DDS,DELL,DIS,DJ,DIS,DOV,DRI,DTE,EBAY,EIX,EIX,EL,ESRX,ETN,EXC,EXPD,FCX,FDO,FCX,F,FAST,FDO,FCX,FFIV,FE,FIS,FISV,FLIR,FLIR
BHMSQ,BHI,BF_B,BGG,BHI,BHI,BGG,BGG,BHI,BLS,BMS,BNI,BSX,BOL,CAR,CCK,CFC,CNCEQ,CNRG,CTB,CTL,CVS,DDS,DE,DHR,DJ,DLX,DJ,DOW,DTE,DUK,ECL,EKDKQ,EKDKQ,EMC,ESV,ETR,EXPD,EXPE,FDO,FDX,FDO,FAST,FCX,FDX,FDO,FIS,FFIV,FISV,FITB,FLR,FLR
BKB,BHMSQ,BGG,BHI,BHMSQ,BHMSQ,BHI,BHI,BHMSQ,BLY,BMY,BOL,C,BSX,CAT,CCTYQ,CGP,CNP,COF,CTL,CTXS,CVX,DE,DELL,DIS,DLX,DOV,DLX,DPHIQ,DUK,DVN,ED,EL,EL,EMN,ETFC,EXC,EXPE,F,FDX,FE,FDX,FCX,FDO,FE,FDX,FISV,FIS,FITB,FLIR,FLS,FLS
BLL,BKB,BHI,BHMSQ,BKB,BKB,BHMSQ,BHMSQ,BKB,BMS,BNI,BSX,CA,C,CBE,CEG,CI,CNRG,COMS,CTXS,CVG,D,DELL,DHR,DJ,DOV,DOW,DOV,DRI,DVN,DYNIQ,EFX,EMC,EMC,EMR,ETN,EXPD,F,FAST,FE,FHN,FE,FDO,FDX,FFIV,FE,FITB,FISV,FLIR,FLR,FMC,FMC
BLS,BLL,BHMSQ,BKB,BLL,BLL,BKB,BKB,BLL,BMY,BOL,C,CAG,CA,CBS,CFC,CIN,COF,COP,CVS,CVS,DALRQ,DHR,DIS,DLX,DOW,DPHIQ,DOW,DTE,DYNIQ,EA,EIX,EMN,EMN,EOG,ETR,EXPE,FAST,FCX,FHN,FII,FFIV,FDX,FE,FHN,FFIV,FLIR,FITB,FLR,FLS,FOSL,FOSL
BLY,BLS,BKB,BLL,BLS,BLS,BLL,BLL,BLS,BNI,BSET,CA,CAL,CAG,CCK,CGP,CINF,COMS,COST,CVX,CVX,DCNAQ,DIS,DJ,DOV,DPHIQ,DRI,DPHIQ,DUK,EA,EBAY,EKDKQ,EMR,EMR,EP,EXC,F,FCX,FDO,FII,FIS,FHN,FE,FFIV,FII,FHN,FLR,FLIR,FLS,FMC,FOXA,FOXA
BMS,BLY,BLL,BLS,BLY,BLY,BLS,BLS,BLY,BOL,BSX,CAG,CAR,CAR,CCTYQ,CI,CL,COP,CPB,D,D,DD,DJ,DLX,DOW,DRI,DTE,DRI,DVN,EBAY,ECL,EMC,EOG,EOG,EQ,EXPD,FCX,FDO,FDX,FIS,FISV,FII,FFIV,FHN,FIS,FIS,FLS,FLR,FMC,FOSL,FSLR,FSLR
BMY,BMS,BLS,BLY,BMS,BMS,BLY,BLY,BMS,BSET,C,CAL,CAT,CAT,CEG,CIN,CLX,COST,CPWR,DALRQ,DALRQ,DDS,DLX,DOV,DPHIQ,DTE,DUK,DTE,DYNIQ,ECL,ED,EMN,EOP,EOP,EQR,EXPE,FDO,FDX,FE,FISV,FITB,FIS,FHN,FII,FISV,FISV,FMC,FLS,FOSL,FOXA,FTI,FTI
BNI,BMY,BLY,BMS,BMY,BMY,BMS,BMS,BMY,C,CA,CAR,CBE,CBE,CFC,CINF,CMA,CPB,CR,DCNAQ,DCNAQ,DE,DOV,DOW,DRI,DUK,DVN,DUK,EA,ED,EFX,EMR,EP,EP,ESRX,F,FDX,FE,FHN,FITB,FLIR,FISV,FII,FIS,FITB,FITB,FOSL,FMC,FOXA,FSLR,FTR,FTR
BNSSA,BNI,BMS,BMY,BNI,BNI,BMY,BMY,BNI,CA,CAG,CAT,CBS,CBS,CGP,CL,CMCSK,CPWR,CSC,DD,DD,DELL,DOW,DPHIQ,DTE,DVN,DYNIQ,DVN,EBAY,EFX,EIX,EOG,EQ,EQ,ESV,FCX,FE,FHN,FII,FLIR,FLR,FITB,FIS,FISV,FLIR,FLIR,FOXA,FOSL,FSLR,FTI,GAS,GAS
BOL,BNSSA,BMY,BNI,BNSSA,BOL,BNI,BNI,BOL,CAG,CAL,CBE,CCK,CCK,CI,CLX,CMI,CR,CSCO,DDS,DDS,DHR,DPHIQ,DRI,DUK,DYNIQ,EA,DYNIQ,ECL,EIX,EKDKQ,EOP,EQR,EQR,ETFC,FDO,FHN,FII,FIS,FLR,FLS,FLIR,FISV,FITB,FLR,FLR,FRX,FOXA,FTI,FTR,GD,GD
BSET,BOL,BNI,BNSSA,BOL,BSET,BOL,BOL,BSET,CAL,CAR,CBS,CCTYQ,CCTYQ,CIN,CMA,CNCEQ,CSC,CSX,DE,DE,DIS,DRI,DTE,DVN,EA,EBAY,EA,ED,EKDKQ,EMC,EP,ESRX,ESRX,ETN,FDX,FII,FIS,FISV,FLS,FMC,FLR,FITB,FLIR,FLS,FLS,FSLR,FRX,FTR,GAS,GE,GE
C,BSET,BNSSA,BOL,BSET,C,BSET,BSET,C,CAT,CAT,CCK,CEG,CEG,CL,CMCSK,CNP,CSCO,CTB,DELL,DELL,DJ,DTE,DUK,DYNIQ,EBAY,ECL,EBAY,EFX,EMC,EMN,EQR,ETFC,ETFC,ETR,FE,FIS,FISV,FITB,FMC,FOXA,FLS,FLIR,FLR,FMC,FMC,FTI,FSLR,GAS,GD,GGP,GGP
CA,C,BOL,BSET,C,CA,C,C,CA,CBE,CBE,CCTYQ,CGP,CGP,CLX,CMI,CNRG,CSX,CTL,DHR,DHR,DLX,DUK,DVN,ECL,ECL,ED,ECL,EIX,EMN,EMR,ESRX,ETN,ETN,EXC,FHN,FISV,FITB,FLIR,FOXA,FRX,FMC,FLR,FLS,FOSL,FOSL,FTR,FTI,GD,GE,GILD,GILD
CAG,CA,BSET,C,CA,CAG,CA,CA,CAG,CBS,CBS,CEG,CI,CI,CMA,CNCEQ,COF,CTB,CVS,DIS,DIS,DOV,DVN,DYNIQ,ED,ED,EFX,ED,EKDKQ,EMR,EOG,ETFC,ETR,ETR,F,FII,FITB,FLIR,FLR,FRX,FSLR,FOXA,FLS,FMC,FOXA,FOXA,GAS,FTR,GE,GGP,GIS,GIS
CAL,CAG,C,CA,CAG,CAL,CAG,CAG,CAL,CCK,CCK,CGP,CIN,CIN,CMCSK,CNP,COMS,CVS,CVX,DJ,DJ,DOW,DYNIQ,ECL,EFX,EFX,EIX,EFX,EMC,EOG,EOP,ETN,EXC,EXC,FCX,FIS,FLR,FLR,FLS,FSLR,FTI,FRX,FMC,FOXA,FRX,FRX,GD,GAS,GGP,GILD,GLW,GLW
CAT,CAL,CA,CAG,CAL,CAT,CAL,CAL,CAT,CCTYQ,CCTYQ,CI,CL,CL,CMI,CNRG,COP,CVX,D,DLX,DLX,DPHIQ,ECL,ED,EIX,EIX,EKDKQ,EIX,EMN,EOP,EP,ETR,F,F,FDO,FISV,FMCC,FLS,FOXA,FTI,FTR,FSLR,FOXA,FRX,FSLR,FSLR,GE,GD,GHC,GIS,GM,GM
CBE,CAT,CAG,CAL,CAT,CBE,CAT,CAT,CBE,CEG,CEG,CIN,CLX,CLX,CNCEQ,COMS,COST,D,DALRQ,DOV,DOV,DRI,ED,EFX,EKDKQ,EKDKQ,EMC,EKDKQ,EMR,EP,EQR,EXC,FCX,FCX,FDX,FITB,FNMA,FOXA,FRX,FTR,GD,FTI,FRX,FSLR,FTI,FTI,GHC,GE,GILD,GLW,GMCR,GMCR
CCK,CBE,CAL,CAT,CBE,CCK,CBE,CBE,CCK,CGP,CGP,CL,CMA,CMA,CNP,COP,CPB,DALRQ,DCNAQ,DOW,DOW,DTE,EFX,EIX,EMC,EMC,EMN,EMC,EOG,EQR,ESRX,F,FDO,FDO,FE,FLR,FOXA,FRX,FTI,GD,GE,FTR,FSLR,FTI,FTR,FTR,GILD,GGP,GIS,GM,GME,GME
CCTYQ,CCK,CAT,CBE,CCK,CCTYQ,CCK,CCK,CCTYQ,CI,CI,CLX,CMCSK,CMCSK,CNRG,COST,CR,DCNAQ,DD,DPHIQ,DPHIQ,DUK,EIX,EKDKQ,EMN,EMN,EMR,EMN,EOP,ESRX,ETFC,FCX,FDX,FDX,FHN,FMCC,FRX,FTR,FTR,GE,GENZ,GD,FTI,FTR,GAS,GAS,GIS,GHC,GLW,GMCR,GNW,GNW
CEG,CCTYQ,CBE,CCK,CCTYQ,CEG,CCTYQ,CCTYQ,CEG,CIN,CIN,CMA,CMI,CMI,COMS,CPB,CSC,DD,DDS,DRI,DRI,DVN,EKDKQ,EMC,EMR,EMR,EOG,EMR,EP,ETFC,ETN,FDO,FE,FE,FII,FNMA,FTR,GD,GD,GENZ,GHC,GE,FTR,GAS,GD,GD,GLW,GILD,GM,GME,GOOG,GOOG
CGP,CEG,CCK,CCTYQ,CEG,CGP,CEG,CEG,CGP,CINL,CL,CMCSK,CNP,CNP,COP,CR,CSCO,DDS,DE,DTE,DTE,DYNIQ,EMC,EMN,EOG,EOG,EOP,EOG,EQR,ETN,ETR,FDX,FHN,FHN,FIS,FOXA,GD,GE,GE,GHC,GILD,GENZ,GD,GD,GE,GE,GM,GIS,GMCR,GNW,GOOGL,GOOGL
CI,CGP,CCTYQ,CEG,CGP,CI,CGP,CGP,CI,CKL,CLX,CMI,CNRG,CNRG,COST,CSC,CSX,DE,DELL,DUK,DUK,ECL,EMN,EMR,EOP,EOP,EP,EOP,ESRX,ETR,EXC,FE,FII,FII,FISV,FRX,GE,GENZ,GENZ,GILD,GIS,GHC,GE,GE,GHC,GHC,GME,GLW,GME,GOOG,GPC,GPC
CINL,CI,CEG,CGP,CI,CINL,CI,CI,CINL,CL,CMCSK,CNP,CNW,COMS,CPB,CSCO,CTB,DELL,DHR,ECL,ECL,ED,EMR,EOG,EP,EP,EQR,EP,ETFC,EXC,F,FHN,FISV,FIS,FITB,FTR,GENZ,GHC,GHC,GIS,GLW,GILD,GHC,GHC,GILD,GILD,GNW,GM,GNW,GOOGL,GPS,GPS
CKL,CINL,CGP,CI,CINL,CKL,CINL,CINL,CKL,CLX,CMI,CNRG,COMS,COP,CR,CSX,CVS,DHR,DIS,ED,ED,EFX,ENRNQ,EOP,EQR,EQR,ETN,EQR,ETN,F,FCX,FII,FITB,FISV,FLR,GD,GGP,GILD,GILD,GLW,GME,GIS,GILD,GILD,GIS,GIS,GOOGL,GME,GOOG,GPC,GRMN,GRMN
CL,CKL,CI,CINL,CKL,CL,CKL,CKL,CL,CMCSK,CNP,CNW,COP,COST,CSC,CTB,CVX,DIS,DJ,EFX,EFX,EIX,EOG,EP,ETN,ETN,ETR,ESRX,ETR,FCX,FDO,FISV,FLR,FITB,FMCC,GE,GHC,GIS,GIS,GME,GNW,GLW,GIS,GIS,GLW,GLW,GPC,GNW,GOOGL,GPS,GS,GS
CLX,CL,CINL,CKL,CL,CLX,CL,CL,CLX,CMI,CNRG,COP,COST,CPB,CSCO,CVS,D,DJ,DLX,EIX,EIX,EKDKQ,EP,EQR,ETR,ETR,EXC,ETN,EXC,FDO,FDX,FITB,FMCC,FLR,FNMA,GENZ,GILD,GLW,GLW,GNW,GOOGL,GME,GLW,GLW,GME,GME,GPS,GOOGL,GPC,GRMN,GT,GT
CMCSA,CLX,CKL,CL,CLX,CMCSA,CLX,CLX,CMCSK,CNP,CNW,COST,CPB,CR,CSX,CVX,DALRQ,DLX,DOV,EKDKQ,EKDKQ,EMC,ETN,ETN,EXC,EXC,F,ETR,F,FDX,FE,FLR,FNMA,FMCC,FOXA,GGP,GIS,GME,GME,GOOGL,GPC,GNW,GME,GME,GNW,GNW,GRMN,GPC,GPS,GS,GWW,GWW
CMI,CMCSA,CL,CLX,CMCSA,CMI,CMCSA,CMCSK,CMI,CNRG,COP,CPB,CR,CSC,CTB,D,DCNAQ,DOV,DOW,EMC,EMC,EMN,ETR,ETR,F,F,FBF,EXC,FCX,FE,FHN,FMCC,FOXA,FNMA,FRX,GHC,GLW,GNW,GNW,GPC,GPS,GOOGL,GNW,GNW,GOOGL,GOOGL,GS,GPS,GRMN,GT,HAL,HAL
CNA,CMI,CLX,CMCSA,CMI,CNA,CMI,CMI,CNP,CNW,COST,CR,CSC,CSCO,CVS,DALRQ,DD,DOW,DPHIQ,EMN,EMN,EMR,ETS,EXC,FBF,FBF,FCX,F,FDO,FHN,FII,FNMA,FRX,FOXA,FTR,GILD,GME,GOOGL,GOOGL,GPS,GR,GPC,GOOGL,GOOGL,GPC,GPC,GT,GRMN,GS,GWW,HAR,HAR
CNP,CNA,CMCSA,CMI,CNA,CNP,CNA,CNA,CNRG,COST,CPB,CSC,CSCO,CSX,CVX,DCNAQ,DDS,DRI,DRI,EMR,EMR,ENRNQ,EXC,F,FCX,FCX,FDO,FBF,FDX,FII,FISV,FOXA,FSH,FRX,GD,GIS,GNW,GPC,GPC,GR,GS,GPS,GPC,GPC,GPS,GPS,GWW,GS,GT,HAL,HAS,HAS
CNRG,CNP,CMI,CNA,CNP,CNRG,CNP,CNP,CNW,CPB,CR,CSCO,CSX,CTB,D,DD,DE,DTE,DTE,ENRNQ,ENRNQ,EOG,F,FBF,FDO,FDO,FDX,FCX,FE,FISV,FITB,FRX,FSL_B,FTR,GE,GLW,GOOGL,GPS,GPS,GS,GT,GR,GPS,GPS,GR,GRMN,HAL,GT,GWW,HAR,HBAN,HBAN
CNW,CNRG,CNA,CNP,CNRG,CNW,CNRG,CNRG,COST,CR,CSC,CSX,CTB,CVS,DALRQ,DDS,DELL,DUK,DUK,EP,EP,EP,FBF,FCX,FDX,FDX,FE,FDO,FHN,FITB,FLR,FSH,FTR,GD,GENZ,GME,GPC,GR,GR,GT,GWW,GS,GR,GR,GS,GS,HAR,GWW,HAL,HAS,HBI,HBI
CPB,CNW,CNP,CNRG,CNW,CPB,CNW,CNW,CPB,CSC,CSCO,CTB,CVGYQ,CVX,DCNAQ,DE,DIS,ECL,ECL,ETN,ETN,ETN,FCX,FDO,FE,FE,FHN,FDX,FII,FLR,FMCC,FSL_B,GD,GE,GGP,GNW,GPS,GS,GS,GWW,HAL,GT,GS,GS,GT,GT,HAS,HAL,HAR,HBAN,HCA,HCA
CR,CPB,CNRG,CNW,CPB,CR,CPB,COST,CR,CSCO,CSX,CVGYQ,CVS,D,DD,DEC,DJ,ED,ED,ETR,ETR,ETR,FDX,FDX,FHN,FHN,FII,FE,FISV,FMCC,FNMA,FTR,GD,GENZ,GILD,GOOGL,GR,GT,GT,HAL,HAR,GWW,GT,GT,GWW,GWW,HBAN,HAR,HAS,HCBK,HCBK,HCBK
CSC,CR,CNW,CPB,CR,CSC,CR,CPB,CSC,CSX,CTB,CVS,CVX,DALRQ,DDS,DELL,DLX,EFX,EFX,ETS,ETS,ETS,FE,FE,FISV,FISV,FISV,FHN,FITB,FNMA,FOXA,GD,GE,GILD,GIS,GPC,GS,GWW,GWW,HAR,HAS,HAL,GWW,GWW,HAL,HAL,HCBK,HAS,HBAN,HCN,HCN,HCN
CSX,CSC,CPB,CR,CSC,CSX,CSC,CR,CSCO,CTB,CVGYQ,CVX,D,DCNAQ,DE,DIS,DOV,EIX,EIX,EXC,EXC,EXC,FISV,FISV,FITB,FITB,FITB,FII,FLR,FOXA,FRX,GDT,GENZ,GIS,GLW,GPS,GT,HAL,HAL,HAS,HBAN,HAR,HAL,HAL,HAR,HAR,HCN,HBAN,HCBK,HCP,HCP,HCP
CTB,CSX,CR,CSC,CSX,CTB,CSX,CSC,CSX,CVGYQ,CVS,D,DALRQ,DD,DEC,DJ,DOW,EKDKQ,EKDKQ,F,F,F,FITB,FITB,FLR,FLR,FLR,FISV,FMCC,FRX,FSH,GDW,GILD,GLW,GNW,GR,GWW,HAR,HAR,HBAN,HCBK,HAS,HAR,HAR,HAS,HAS,HCP,HCBK,HCN,HD,HD,HD
CUE,CTB,CSC,CSX,CTB,CUE,CTB,CSCO,CTB,CVS,CVX,DALRQ,DCNAQ,DDS,DELL,DLX,DRI,EMC,EMC,FBF,FBF,FBF,FLR,FLR,FMCC,FMCC,FMCC,FITB,FNMA,FSH,FSL_B,GE,GIS,GNW,GOOGL,GS,HAL,HAS,HAS,HCBK,HCN,HBAN,HAS,HAS,HBAN,HBAN,HD,HCN,HCP,HES,HES,HES
CVGYQ,CUE,CSX,CTB,CUE,CVGYQ,CUE,CSX,CVGYQ,CVX,D,DCNAQ,DD,DE,DIS,DOV,DTE,EMN,EMN,FCX,FCX,FCX,FMC,FMCC,FNMA,FNMA,FNMA,FLR,FRX,FSL_B,FTR,GENZ,GLW,GOOGL,GPC,GT,HAR,HBAN,HBAN,HCN,HCP,HCBK,HBAN,HBAN,HCBK,HCBK,HES,HCP,HD,HIG,HIG,HIG
CVS,CVGYQ,CTB,CUE,CVGYQ,CVS,CVGYQ,CTB,CVS,D,DALRQ,DD,DDS,DEC,DJ,DOW,DUK,EMR,EMR,FDX,FDX,FDX,FMCC,FNMA,FRX,FRX,FRX,FMCC,FTR,FTR,GD,GILD,GNW,GPC,GPS,GWW,HAS,HCBK,HCBK,HCP,HD,HCN,HCBK,HCBK,HCN,HCN,HIG,HD,HES,HOG,HOG,HOG
CVX,CVS,CUE,CVGYQ,CVS,CVX,CVS,CVGYQ,CVX,DALRQ,DCNAQ,DDS,DE,DELL,DLX,DRI,ECL,ENRNQ,ENRNQ,FE,FE,FE,FNMA,FRX,FTR,FTR,FTR,FNMA,GD,GD,GDT,GIS,GOOGL,GPS,GR,HAL,HBAN,HCP,HCN,HD,HES,HCP,HCN,HCN,HCP,HCP,HOG,HES,HIG,HON,HON,HON
D,CVX,CVGYQ,CVS,CVX,D,CVX,CVS,D,DCNAQ,DD,DE,DEC,DIS,DOV,DTE,ED,ETN,ETN,FITB,FITB,FITB,FRX,FTR,GD,GD,GD,FRX,GDT,GDT,GDW,GLW,GPC,GR,GS,HAR,HCBK,HD,HCP,HES,HIG,HD,HCP,HCP,HD,HD,HON,HIG,HOG,HOT,HOT,HOT
DALRQ,D,CVS,CVX,D,DALRQ,D,CVX,DALRQ,DD,DDS,DEC,DIS,DJ,DOW,DUK,EFX,ETR,ETR,FJ,FJ,FLR,FTR,GD,GDT,GDT,GDT,FTR,GDW,GDW,GE,GNW,GPS,GS,GT,HAS,HCP,HES,HD,HIG,HNZ,HES,HD,HD,HES,HES,HOT,HOG,HON,HP,HP,HP
DCNAQ,DALRQ,CVX,D,DALRQ,DCNAQ,DALRQ,D,DCNAQ,DDS,DE,DIS,DJ,DLX,DRI,ECL,EIX,ETS,ETS,FLTWQ,FMC,FMC,GBLXQ,GDT,GDW,GDW,GDW,GD,GE,GE,GENZ,GPC,GR,GT,GWW,HBAN,HD,HIG,HES,HNZ,HOG,HIG,HES,HES,HIG,HIG,HP,HON,HOT,HPQ,HPQ,HPQ
DD,DCNAQ,D,DALRQ,DCNAQ,DD,DCNAQ,DALRQ,DD,DE,DEC,DJ,DLX,DOV,DTE,ECO,EKDKQ,EXC,EXC,FMC,FMCC,FMCC,GD,GDW,GE,GE,GE,GDT,GENZ,GENZ,GILD,GPS,GS,GWW,HAL,HCBK,HES,HNZ,HIG,HOG,HON,HNZ,HIG,HIG,HNZ,HIG,HPQ,HOT,HP,HRB,HRB,HRB
DDS,DD,DALRQ,DCNAQ,DD,DDS,DD,DCNAQ,DDS,DEC,DIS,DLX,DOV,DOW,DUK,ED,EMC,F,F,FMCC,FNMA,FNMA,GDT,GE,GENZ,GENZ,GENZ,GDW,GILD,GILD,GIS,GR,GT,HAL,HAR,HD,HIG,HOG,HNZ,HON,HOT,HOG,HNZ,HNZ,HOG,HOG,HRB,HP,HPQ,HRL,HRL,HRL
DE,DDS,DCNAQ,DD,DDS,DE,DDS,DD,DE,DIS,DJ,DOV,DOW,DRI,ECL,EFX,EMN,FBF,FBF,FNMA,FPC,FRX,GDW,GENZ,GIS,GIS,GIS,GE,GIS,GIS,GLW,GS,GTW,HAR,HAS,HES,HNZ,HON,HOG,HOT,HP,HON,HOG,HOG,HON,HON,HRL,HPQ,HRB,HRS,HRS,HRS
DEC,DE,DD,DDS,DE,DEC,DE,DDS,DEC,DJ,DLX,DOW,DRI,DTE,ECO,EIX,EMR,FCX,FCX,FPC,GAPTQ,GBLXQ,GE,GIS,GLW,GLW,GLW,GENZ,GLW,GLW,GP,GT,GWW,HAS,HBAN,HES,HOG,HOT,HON,HPQ,HPQ,HOT,HON,HON,HOT,HOT,HRS,HRB,HRL,HSP,HSIC,HSIC
DIS,DEC,DDS,DE,DEC,DIS,DEC,DE,DIS,DLX,DOV,DRI,DTE,DUK,ED,EKDKQ,ENRNQ,FDX,FDX,FWLT,GBLXQ,GD,GIS,GLW,GP,GP,GP,GIS,GP,GP,GPC,GTW,HAL,HBAN,HCBK,HIG,HON,HPQ,HOT,HRB,HRB,HP,HOT,HOT,HP,HP,HSP,HRL,HRS,HST,HSP,HSP
DJ,DIS,DE,DEC,DIS,DJ,DIS,DEC,DJ,DOV,DOW,DTE,DUK,ECL,EFX,EMC,ETN,FE,FE,GAPTQ,GD,GDT,GLW,GP,GPC,GPC,GPC,GLW,GPC,GPC,GPS,GWW,HAR,HCR,HCR,HNZ,HOT,HRB,HPQ,HRL,HRL,HPQ,HP,HP,HPQ,HPQ,HST,HRS,HSP,HSY,HST,HST
DLX,DJ,DEC,DIS,DJ,DLX,DJ,DIS,DLX,DOW,DRI,DUK,ECL,ECO,EIX,EMN,ETR,FITB,FITB,GBLXQ,GDT,GDW,GP,GPC,GPS,GPS,GPS,GP,GPS,GPS,GR,HAL,HAS,HD,HD,HOG,HPC,HRS,HRB,HRS,HRS,HRB,HPQ,HPQ,HRB,HRB,HSY,HSP,HST,HUM,HSY,HSY
DOV,DLX,DIS,DJ,DLX,DOV,DLX,DJ,DOV,DTE,DTE,ECL,ECO,ED,EKDKQ,EMR,ETS,FJ,FJ,GD,GDW,GE,GPC,GPS,GR,GR,GR,GPC,GR,GR,GS,HAS,HBAN,HES,HES,HON,HPQ,HSH,HRL,HSH,HSH,HRL,HRB,HRB,HRL,HRL,HUM,HST,HSY,IBM,HUM,HUM
DOW,DOV,DJ,DLX,DOV,DOW,DOV,DLX,DOW,DUK,DUK,ECO,ED,EIX,EMC,ENRNQ,EXC,FLTWQ,FLTWQ,GDT,GE,GIS,GPS,GR,GT,GS,GS,GPS,GS,GS,GT,HBAN,HCR,HET,HET,HOT,HRB,HSP,HRS,HSP,HSP,HRS,HRL,HRL,HRS,HRS,IBM,HSY,HUM,ICE,IBM,IBM
DTE,DOW,DLX,DOV,DOW,DTE,DOW,DOV,DTE,ECL,ECL,ED,EIX,EKDKQ,EMN,ETN,F,FMC,FMC,GDW,GIS,GLW,GPUI,GT,GTW,GT,GT,GR,GT,GT,GTW,HCR,HD,HIG,HIG,HPC,HSH,HST,HSH,HST,HST,HSH,HRS,HRS,HSP,HSP,ICE,HUM,IBM,IFF,ICE,ICE
DUK,DTE,DOV,DOW,DTE,DUK,DTE,DOW,DUK,ECO,ECO,EIX,EKDKQ,EMC,EMR,ETR,FBF,FMCC,FMCC,GE,GLW,GP,GR,GTW,GWW,GTW,GTW,GS,GTW,GTW,GWW,HD,HES,HMA,HNZ,HPQ,HSP,HSY,HSP,HSY,HSY,HSP,HSH,HSH,HST,HST,IFF,IBM,ICE,INTC,IFF,IFF
ECL,DUK,DOW,DTE,DUK,ECL,DUK,DTE,ECL,ED,ED,EKDKQ,EMC,EMN,ENRNQ,ETS,FCX,FNMA,FNMA,GIS,GP,GPC,GT,GWW,HAL,GWW,GWW,GT,GWW,GWW,HAL,HES,HET,HNZ,HOG,HRB,HST,HUM,HST,HUM,HUM,HST,HSP,HSP,HSY,HSY,INTC,ICE,IFF,INTU,INTC,INTC
ECO,ECL,DTE,DUK,ECL,ECO,ECL,DUK,ECO,EIX,EIX,EMN,EMN,EMR,ETN,EXC,FDX,FTLAQ,FPC,GLW,GPC,GPS,GTW,HAL,HAS,HAL,HAL,GTW,HAL,HAL,HAS,HET,HIG,HOG,HON,HSH,HSY,IBM,HSY,IBM,IBM,HSY,HST,HST,HUM,HUM,INTU,IFF,INTC,IP,INTU,INTU
